fipstate_mapped,county,naics,est,proportion_male,proportion_female,male_pop,female_pop
KANSAS,Jewell County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Johnson County,Educational Services,262,16.301526717557252,10.053435114503817,4271,2634
KANSAS,Johnson County,Other (Except Public Admin),476,8.972689075630251,5.533613445378151,4271,2634
KANSAS,Kearny County,Other (Except Public Admin),7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Kingman County,Other (Except Public Admin),20,213.55,131.7,4271,2634
KANSAS,Kiowa County,Other (Except Public Admin),13,328.53846153846155,202.6153846153846,4271,2634
KANSAS,Labette County,Other (Except Public Admin),30,142.36666666666667,87.8,4271,2634
KANSAS,Lane County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Leavenworth County,Educational Services,15,284.73333333333335,175.6,4271,2634
KANSAS,Leavenworth County,Other (Except Public Admin),61,70.01639344262296,43.18032786885246,4271,2634
KANSAS,Lincoln County,Other (Except Public Admin),9,474.55555555555554,292.6666666666667,4271,2634
KANSAS,Linn County,Other (Except Public Admin),10,427.1,263.4,4271,2634
KANSAS,Logan County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Lyon County,Educational Services,11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Lyon County,Other (Except Public Admin),41,104.17073170731707,64.2439024390244,4271,2634
KANSAS,Marion County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Marion County,Other (Except Public Admin),33,129.42424242424244,79.81818181818181,4271,2634
KANSAS,Marshall County,Educational Services,4,1067.75,658.5,4271,2634
KANSAS,Marshall County,Other (Except Public Admin),23,185.69565217391303,114.52173913043478,4271,2634
KANSAS,McPherson County,Educational Services,10,427.1,263.4,4271,2634
KANSAS,McPherson County,Other (Except Public Admin),72,59.31944444444444,36.583333333333336,4271,2634
KANSAS,Meade County,Other (Except Public Admin),15,284.73333333333335,175.6,4271,2634
KANSAS,Miami County,Educational Services,5,854.2,526.8,4271,2634
KANSAS,Miami County,Other (Except Public Admin),44,97.06818181818181,59.86363636363637,4271,2634
KANSAS,Mitchell County,Other (Except Public Admin),18,237.27777777777777,146.33333333333334,4271,2634
KANSAS,Montgomery County,Other (Except Public Admin),67,63.74626865671642,39.3134328358209,4271,2634
KANSAS,Morris County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Morton County,Other (Except Public Admin),9,474.55555555555554,292.6666666666667,4271,2634
KANSAS,Nemaha County,Educational Services,4,1067.75,658.5,4271,2634
KANSAS,Nemaha County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Neosho County,Other (Except Public Admin),28,152.53571428571428,94.07142857142857,4271,2634
KANSAS,Ness County,Other (Except Public Admin),9,474.55555555555554,292.6666666666667,4271,2634
KANSAS,Norton County,Other (Except Public Admin),14,305.07142857142856,188.14285714285714,4271,2634
KANSAS,Osage County,Other (Except Public Admin),18,237.27777777777777,146.33333333333334,4271,2634
KANSAS,Osborne County,Other (Except Public Admin),12,355.9166666666667,219.5,4271,2634
KANSAS,Ottawa County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Pawnee County,Other (Except Public Admin),11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Phillips County,Other (Except Public Admin),20,213.55,131.7,4271,2634
KANSAS,Pottawatomie County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Pottawatomie County,Other (Except Public Admin),27,158.1851851851852,97.55555555555556,4271,2634
KANSAS,Pratt County,Other (Except Public Admin),20,213.55,131.7,4271,2634
KANSAS,Rawlins County,Other (Except Public Admin),7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Reno County,Educational Services,14,305.07142857142856,188.14285714285714,4271,2634
KANSAS,Reno County,Other (Except Public Admin),91,46.934065934065934,28.945054945054945,4271,2634
KANSAS,Republic County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Rice County,Other (Except Public Admin),23,185.69565217391303,114.52173913043478,4271,2634
KANSAS,Riley County,Educational Services,25,170.84,105.36,4271,2634
KANSAS,Riley County,Other (Except Public Admin),88,48.53409090909091,29.931818181818183,4271,2634
KANSAS,Rooks County,Other (Except Public Admin),11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Rush County,Other (Except Public Admin),6,711.8333333333334,439.0,4271,2634
KANSAS,Russell County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Saline County,Educational Services,10,427.1,263.4,4271,2634
KANSAS,Saline County,Other (Except Public Admin),86,49.66279069767442,30.627906976744185,4271,2634
KANSAS,Scott County,Other (Except Public Admin),14,305.07142857142856,188.14285714285714,4271,2634
KANSAS,Sedgwick County,Educational Services,126,33.8968253968254,20.904761904761905,4271,2634
KANSAS,Sedgwick County,Other (Except Public Admin),507,8.424063116370808,5.195266272189349,4271,2634
KANSAS,Seward County,Other (Except Public Admin),28,152.53571428571428,94.07142857142857,4271,2634
KANSAS,Shawnee County,Educational Services,42,101.69047619047619,62.714285714285715,4271,2634
KANSAS,Shawnee County,Other (Except Public Admin),288,14.82986111111111,9.145833333333334,4271,2634
KANSAS,Sheridan County,Other (Except Public Admin),11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Sherman County,Other (Except Public Admin),15,284.73333333333335,175.6,4271,2634
KANSAS,Smith County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Stafford County,Other (Except Public Admin),11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Stanton County,Other (Except Public Admin),6,711.8333333333334,439.0,4271,2634
KANSAS,Stevens County,Other (Except Public Admin),13,328.53846153846155,202.6153846153846,4271,2634
KANSAS,Sumner County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Sumner County,Other (Except Public Admin),35,122.02857142857142,75.25714285714285,4271,2634
KANSAS,Thomas County,Other (Except Public Admin),23,185.69565217391303,114.52173913043478,4271,2634
KANSAS,Trego County,Other (Except Public Admin),9,474.55555555555554,292.6666666666667,4271,2634
KANSAS,Wabaunsee County,Other (Except Public Admin),9,474.55555555555554,292.6666666666667,4271,2634
KANSAS,Wallace County,Other (Except Public Admin),5,854.2,526.8,4271,2634
KANSAS,Washington County,Other (Except Public Admin),22,194.13636363636363,119.72727272727273,4271,2634
KANSAS,Wichita County,Other (Except Public Admin),10,427.1,263.4,4271,2634
KANSAS,Wilson County,Other (Except Public Admin),22,194.13636363636363,119.72727272727273,4271,2634
KANSAS,Woodson County,Other (Except Public Admin),6,711.8333333333334,439.0,4271,2634
KANSAS,Wyandotte County,Educational Services,20,213.55,131.7,4271,2634
KANSAS,Wyandotte County,Other (Except Public Admin),182,23.467032967032967,14.472527472527473,4271,2634
KENTUCKY,Adair County,Other (Except Public Admin),9,822.3333333333334,1088.0,7401,9792
KENTUCKY,Allen County,Other (Except Public Admin),15,493.4,652.8,7401,9792
KENTUCKY,Anderson County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Anderson County,Other (Except Public Admin),29,255.20689655172413,337.6551724137931,7401,9792
KENTUCKY,Ballard County,Other (Except Public Admin),15,493.4,652.8,7401,9792
KENTUCKY,Barren County,Educational Services,7,1057.2857142857142,1398.857142857143,7401,9792
KENTUCKY,Barren County,Other (Except Public Admin),35,211.45714285714286,279.77142857142854,7401,9792
KENTUCKY,Bath County,Other (Except Public Admin),5,1480.2,1958.4,7401,9792
KENTUCKY,Bell County,Other (Except Public Admin),22,336.40909090909093,445.09090909090907,7401,9792
KENTUCKY,Boone County,Educational Services,27,274.1111111111111,362.6666666666667,7401,9792
KENTUCKY,Boone County,Other (Except Public Admin),69,107.26086956521739,141.91304347826087,7401,9792
KENTUCKY,Bourbon County,Educational Services,5,1480.2,1958.4,7401,9792
KENTUCKY,Bourbon County,Other (Except Public Admin),23,321.7826086956522,425.7391304347826,7401,9792
KENTUCKY,Boyd County,Educational Services,5,1480.2,1958.4,7401,9792
KENTUCKY,Boyd County,Other (Except Public Admin),79,93.68354430379746,123.9493670886076,7401,9792
KENTUCKY,Boyle County,Educational Services,8,925.125,1224.0,7401,9792
KENTUCKY,Boyle County,Other (Except Public Admin),42,176.21428571428572,233.14285714285714,7401,9792
KENTUCKY,Bracken County,Other (Except Public Admin),11,672.8181818181819,890.1818181818181,7401,9792
KENTUCKY,Breathitt County,Educational Services,4,1850.25,2448.0,7401,9792
KENTUCKY,Breathitt County,Other (Except Public Admin),6,1233.5,1632.0,7401,9792
KENTUCKY,Breckinridge County,Other (Except Public Admin),27,274.1111111111111,362.6666666666667,7401,9792
KENTUCKY,Bullitt County,Educational Services,7,1057.2857142857142,1398.857142857143,7401,9792
KENTUCKY,Bullitt County,Other (Except Public Admin),49,151.0408163265306,199.83673469387756,7401,9792
KENTUCKY,Butler County,Other (Except Public Admin),19,389.5263157894737,515.3684210526316,7401,9792
KENTUCKY,Caldwell County,Other (Except Public Admin),26,284.65384615384613,376.61538461538464,7401,9792
KENTUCKY,Calloway County,Educational Services,7,1057.2857142857142,1398.857142857143,7401,9792
KENTUCKY,Calloway County,Other (Except Public Admin),51,145.11764705882354,192.0,7401,9792
KENTUCKY,Campbell County,Educational Services,20,370.05,489.6,7401,9792
KENTUCKY,Campbell County,Other (Except Public Admin),68,108.83823529411765,144.0,7401,9792
KENTUCKY,Carlisle County,Other (Except Public Admin),5,1480.2,1958.4,7401,9792
KENTUCKY,Carroll County,Other (Except Public Admin),11,672.8181818181819,890.1818181818181,7401,9792
KENTUCKY,Carter County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Carter County,Other (Except Public Admin),20,370.05,489.6,7401,9792
KENTUCKY,Casey County,Other (Except Public Admin),11,672.8181818181819,890.1818181818181,7401,9792
KENTUCKY,Christian County,Educational Services,13,569.3076923076923,753.2307692307693,7401,9792
KENTUCKY,Christian County,Other (Except Public Admin),92,80.44565217391305,106.43478260869566,7401,9792
KENTUCKY,Clark County,Educational Services,4,1850.25,2448.0,7401,9792
KENTUCKY,Clark County,Other (Except Public Admin),38,194.76315789473685,257.6842105263158,7401,9792
KENTUCKY,Clay County,Other (Except Public Admin),12,616.75,816.0,7401,9792
KENTUCKY,Clinton County,Other (Except Public Admin),6,1233.5,1632.0,7401,9792
KENTUCKY,Crittenden County,Other (Except Public Admin),14,528.6428571428571,699.4285714285714,7401,9792
KENTUCKY,Cumberland County,Other (Except Public Admin),3,2467.0,3264.0,7401,9792
KENTUCKY,Daviess County,Educational Services,31,238.74193548387098,315.8709677419355,7401,9792
KENTUCKY,Daviess County,Other (Except Public Admin),126,58.73809523809524,77.71428571428571,7401,9792
KENTUCKY,Edmonson County,Other (Except Public Admin),3,2467.0,3264.0,7401,9792
KENTUCKY,Estill County,Other (Except Public Admin),17,435.3529411764706,576.0,7401,9792
KENTUCKY,Fayette County,Educational Services,132,56.06818181818182,74.18181818181819,7401,9792
KENTUCKY,Fayette County,Other (Except Public Admin),395,18.736708860759492,24.78987341772152,7401,9792
KENTUCKY,Fleming County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Fleming County,Other (Except Public Admin),8,925.125,1224.0,7401,9792
KENTUCKY,Floyd County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Floyd County,Other (Except Public Admin),26,284.65384615384613,376.61538461538464,7401,9792
KENTUCKY,Franklin County,Educational Services,12,616.75,816.0,7401,9792
KENTUCKY,Franklin County,Other (Except Public Admin),126,58.73809523809524,77.71428571428571,7401,9792
KENTUCKY,Fulton County,Other (Except Public Admin),8,925.125,1224.0,7401,9792
KENTUCKY,Garrard County,Other (Except Public Admin),11,672.8181818181819,890.1818181818181,7401,9792
KENTUCKY,Grant County,Other (Except Public Admin),19,389.5263157894737,515.3684210526316,7401,9792
KENTUCKY,Graves County,Educational Services,5,1480.2,1958.4,7401,9792
KENTUCKY,Graves County,Other (Except Public Admin),37,200.02702702702703,264.64864864864865,7401,9792
KENTUCKY,Grayson County,Other (Except Public Admin),18,411.1666666666667,544.0,7401,9792
KENTUCKY,Green County,Other (Except Public Admin),20,370.05,489.6,7401,9792
KENTUCKY,Greenup County,Educational Services,7,1057.2857142857142,1398.857142857143,7401,9792
KENTUCKY,Greenup County,Other (Except Public Admin),30,246.7,326.4,7401,9792
KENTUCKY,Hancock County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Hancock County,Other (Except Public Admin),13,569.3076923076923,753.2307692307693,7401,9792
KENTUCKY,Hardin County,Educational Services,17,435.3529411764706,576.0,7401,9792
KENTUCKY,Hardin County,Other (Except Public Admin),98,75.5204081632653,99.91836734693878,7401,9792
KENTUCKY,Harlan County,Educational Services,6,1233.5,1632.0,7401,9792
KENTUCKY,Harlan County,Other (Except Public Admin),27,274.1111111111111,362.6666666666667,7401,9792
KENTUCKY,Harrison County,Other (Except Public Admin),19,389.5263157894737,515.3684210526316,7401,9792
KENTUCKY,Hart County,Other (Except Public Admin),24,308.375,408.0,7401,9792
KENTUCKY,Henderson County,Educational Services,6,1233.5,1632.0,7401,9792
KENTUCKY,Henderson County,Other (Except Public Admin),61,121.32786885245902,160.52459016393442,7401,9792
KENTUCKY,Henry County,Other (Except Public Admin),19,389.5263157894737,515.3684210526316,7401,9792
KENTUCKY,Hickman County,Other (Except Public Admin),5,1480.2,1958.4,7401,9792
KENTUCKY,Hopkins County,Educational Services,11,672.8181818181819,890.1818181818181,7401,9792
KENTUCKY,Hopkins County,Other (Except Public Admin),88,84.10227272727273,111.27272727272727,7401,9792
KENTUCKY,Jefferson County,Educational Services,247,29.963562753036438,39.64372469635627,7401,9792
KENTUCKY,Jefferson County,Other (Except Public Admin),803,9.216687422166874,12.194271481942716,7401,9792
KENTUCKY,Jessamine County,Educational Services,17,435.3529411764706,576.0,7401,9792
KENTUCKY,Jessamine County,Other (Except Public Admin),63,117.47619047619048,155.42857142857142,7401,9792
KENTUCKY,Johnson County,Educational Services,4,1850.25,2448.0,7401,9792
KENTUCKY,Johnson County,Other (Except Public Admin),12,616.75,816.0,7401,9792
KENTUCKY,Kenton County,Educational Services,35,211.45714285714286,279.77142857142854,7401,9792
KENTUCKY,Kenton County,Other (Except Public Admin),106,69.82075471698113,92.37735849056604,7401,9792
KENTUCKY,Knott County,Educational Services,4,1850.25,2448.0,7401,9792
KENTUCKY,Knott County,Other (Except Public Admin),8,925.125,1224.0,7401,9792
KENTUCKY,Knox County,Educational Services,3,2467.0,3264.0,7401,9792
KENTUCKY,Knox County,Other (Except Public Admin),24,308.375,408.0,7401,9792
KENTUCKY,Larue County,Other (Except Public Admin),23,321.7826086956522,425.7391304347826,7401,9792
KENTUCKY,Laurel County,Educational Services,7,1057.2857142857142,1398.857142857143,7401,9792
KENTUCKY,Laurel County,Other (Except Public Admin),42,176.21428571428572,233.14285714285714,7401,9792
KENTUCKY,Lawrence County,Other (Except Public Admin),10,740.1,979.2,7401,9792
KENTUCKY,Lee County,Other (Except Public Admin),3,2467.0,3264.0,7401,9792
KENTUCKY,Leslie County,Other (Except Public Admin),4,1850.25,2448.0,7401,9792
KENTUCKY,Letcher County,Other (Except Public Admin),12,616.75,816.0,7401,9792
KENTUCKY,Lewis County,Other (Except Public Admin),4,1850.25,2448.0,7401,9792
KENTUCKY,Lincoln County,Other (Except Public Admin),32,231.28125,306.0,7401,9792
KENTUCKY,Livingston County,Other (Except Public Admin),13,569.3076923076923,753.2307692307693,7401,9792
